name,lat,lng,url
Holzkreuz aus Stein,48.000994,7.858433,http://lh3.ggpht.com/ha9gXPY4fOflyL6K9VbPmMWs3ubfH1CPMXgKxJ507t1oREaiaYUAgcDQ3AXYWhREk4SQVfV33eBCTIbp4Fiz
Geist Schafft Leben,48.002708,7.85316,http://lh5.ggpht.com/tgXcs-hRuAoOqSlhmkpOf088rmJHwAEgheLuJecgKgsyOaRwDSOU6Nz9jOb8xIHl93mWyGHXqq4-f9vbqWE
Skulptur An Der Katholischen Hochschule,48.003889,7.856966,http://lh3.googleusercontent.com/ukwNKDpc7_kIAHolDkGVH6fm33AuQlNGTOcxpJB01T0-UTfPiqNbaf9yneCzEKGlmXegMhTdxpOY3V5pcMtKBw
Kapelle Im Alten Friedhof,48.000926,7.857031,http://lh3.ggpht.com/Ak0HR6pt5PAOHCrCe76-4hNFQn4xGhXBdpKBqcI9sM1RwyPY9zCpzVCcvPaatC8YRbODbLIqT_sK8lLalklUYw
The Eagle,48.003876,7.853516,http://lh5.ggpht.com/r20mXO6IB4h7KJWlJtBeiRJKYPWAIBKD6BeaMCWpkcAQU43Xub3cMmGoLb14xzUA-qxzrQf9-LLqM4YSZEmk
Mikado Playground,48.00467,7.860334,http://lh3.googleusercontent.com/XfltNN9US8uPwgC6ItqnYIVtoJNYb_2jxoEMM0VuVpfOh7AvEVKCCA8n37OBcyEF7DEbW1HkjYF_lLVmEEA
Engel mit Kranz,48.001366,7.858644,http://lh4.ggpht.com/AyzI4wbAnyLyM4yLaNQy2Rl74uBQmXXzeWDtkbaDzeDiaUk0vXQrMwoU2_UGjNd-BRLi1jUWBOh4DuzxiE8j
Heiliger Josef Schutzpatron des Kolping,47.998809,7.855048,http://lh3.ggpht.com/cNWb6Hw1pXZa2tSI5wJadzysHM0t2x4HFaBA8oJusPXvPepomKzHN665DEu3FWtN6YSL_-5T22bC4WXpEGzY
evangelisch-lutherische Kirche,48.000652,7.858593,http://lh4.ggpht.com/yEyX2aTPfnn9dwPZZudnfahg8pNHApK_yYQh3pDA_ChqHFaqsrpAXtXOe72U6YsQcFU3zbGofyJoKlzKbsaGPHICEVDKtemFeZDH5oZrrXEnihIa
Herderner Rammbock,48.00333,7.861962,http://lh5.ggpht.com/k9BiynaC-YcCoJFOVd-SPbPrrEbaR5W_DMIHgbHeVmGzRf9y82WDdyYhicilEXVCQ5Jb6cbUTeAmvgB2VDs
Immentalbrunnen,48.004571,7.863077,http://lh3.googleusercontent.com/_92me70xktSGWroyjTRejAsfZXQ4L1kJRjhQ7QWJgvPRj_DdvJ3IHONsOsy_KckJmRpxiN2XYV4ekdWiCVl_
Kepler,48.002909,7.856811,http://lh6.ggpht.com/NZa7jsEI5qPJAV5GS6BmmONCEe48ai6Es48mytspBZJBKrCV5ZytJZ5P-k6711n4LGPuS9FqHdNZg9MwPFoH
Rottecksruhe,48.000227,7.856665,http://lh6.ggpht.com/iROOjLWLS8jEyFxikPfIhUVTbTfYLwHOxUb7lA153sWNBdbN69_adP28hE60wpRWWsGb9eUBxP20OyGcOpASVQ
O & X,48.012052,7.822531,http://lh4.ggpht.com/CPFw9KViUweV-OlCZ6C4WS89J9oJeMlcIdJZKy2a-3W8rJcaJTrVFjvCtkl5Q2zxXua8l1bNmcpHpt-Z1YY
Brunnen,48.005995,7.820045,http://lh3.ggpht.com/ugMvtTBAWTZKngGjKwKo9YDTMZcpVMdTjw52OSybMndPFX16D6ub0w9jaGrp7dJeu8MKIUHOiMfKI4DA3bLb
Schmetterling,48.012156,7.821916,http://lh4.ggpht.com/qCXRb14wMDB-UDrCUdAagoIcYawWqw72ubvT24KdJzMGe3u2tHhKIFPOHoP95ryQiHAmqmi5AdPaHHAHxTU
Eugen Martin Anlage,48.006716,7.824081,http://lh5.ggpht.com/BKTEp1jLsqaKKe7IVNgXhFkRUEQMOGF7PZI6yTVMjWpRsBtOzgOz2SumqyPEfezycAfI1YXc3E0GReKszk-s
Eisstadion,48.009025,7.826883,http://lh3.ggpht.com/Gy0vJ-fOZx8dTEhOfElpIMFux7rXa3lS7WTjrE8u_cdHWyTCm0XAcJWCB1e6ABjUGd0IKmKxzMtxaZymt3P1Aj00af12xfTWU5XrjjkSzSkERiJy
West Stadion Portal,48.005906,7.82547,http://lh5.ggpht.com/VbImi8svVyEp5QgzpBRHf5K9jhEPwoRpbCv3Brb-gnDPEB3nwUKSWGkjDLcuEMlvQUIsvXVFErL06kdq4Ddk
Lochstein,48.010977,7.820843,http://lh4.ggpht.com/hf122VyjMdOUJIHGqTMyiEDtrtmH_jG-PpNqbsBpepfACvor8k6cQl5FaceBOKlpBFlpdmbCge6wnm-Ev5_06Q
Carlo Schmid,48.010191,7.828187,http://lh4.ggpht.com/05y_QYHWtnL4FbJW_2mymMbepkB8GTSkK-nVe4gyF2lvChUzGWLDpHv_LZLnCBVEz40-6Vv5WIBSdmIQo2YW
Holzturm im Seepark - Freiburg,48.011261,7.820263,http://lh5.ggpht.com/yqmnopj8ZgIzgl4aV_s5fIoKCx2ebJfYB-MJDheMhimxDN9qXqR_LJh__6zGDmWZUwhzGPvy5JRjcX_DpTxM9kWVGkGNmxV-0ojmXeYFZHWPKsar
Bodenkompass,48.009392,7.821655,http://lh4.ggpht.com/e4rLkBi36JovnHngBiW1gy2ibfbB5fYDQABgq8X-ISVkoRQ6XulSjCqPp7UFn-lzYr4nYOcUzIQUaGXCbz8
Zitronenpresse,48.005698,7.820533,http://lh4.ggpht.com/KRXxY750wfvS_Xoxc382mx73p6oHopnp0CQXnrZ7HtySZj-KbHBxK00JfMXSwx1ft4Dk0kBwDL3MI-C4Ob-2og
Mosaik Muschel,48.009526,7.828959,http://lh3.ggpht.com/mxH9tYS1oktHJ-o8P7M15RZyuOlLQDv8IhgUyljKN_c6UPCyS8x_tT9EWqfJ9Q0RNfbcneD8saZAEnqcdszy
Old Timer,48.011903,7.824464,http://lh6.ggpht.com/uN6Atyl5iBYuCScl37B4iXrmbcWhkc0wRPIHKio3KTNeXo_RxPHJ0c5PsGCZZpApQcUofwHmLXpG8nAv-8Dv
BD Crew,48.01076,7.821369,http://lh4.ggpht.com/2JTOjzbQevv4iFg7AENH0AHSM4oRZLbzDpe2qzM5ReHMk-xZpfZTcJT_6Xg0904oFlBx7I7ubnbAQ6iuXyuWOg
Mülhauser Stüble,48.012029,7.827192,http://lh6.ggpht.com/LlvWnf_cIngqiRu2pTLaybb3CUlKWuqhy8-LHaajBzyJ5HR3DYF02nMvOjua0oNyaFmK5U_WkdGZkCCPNc18
Steinschnecke im Seepark,48.011414,7.81891,http://lh3.ggpht.com/8kwNIx3I1bDZuA51CaKr8XTG9TOcEezeG5lExyCd_0vBNhc50v38OPDpc-p0TOHYF4nPoXdpeLL58XczILCeGAiGzy9-_V13c4zb6hbz5cLFIWJz6A
Schneckenturm,48.010294,7.82122,http://lh5.ggpht.com/cvpQI_5moJdtC9AaU7qeDYHfVPCzhleGtsQ9FpOZYMEtO4q6ozpgzUxwc3ocaLSu3R9tbOSxoYEm9x_PrDHPJMGNCNmihiDcC0EzpWH_gT6w4SM
Besançon Landesgartenschau 1986,48.009897,7.821903,http://lh4.ggpht.com/z1Ll1KXAL6VQhRNU1W0wry1fQ0fF4WTqr5_YLbSKoNTQuAVHY86uDdiTuAWOk7HVAJg-FElLgtgAdjBV7tSR5i6HYTmQkPemPm2yNb5XhJuM0sbaDA
Solarturm im Seepark,48.008758,7.82192,http://lh5.ggpht.com/6Dm8Hypn6Del-72QAmbWEDA8mA36uAhTDuwimE1Rpz0m1kzeAgil7gfUQLd2reGpFCp19ovluMpmjI1N4EqT
Gazebo West,48.006519,7.823463,http://lh3.googleusercontent.com/F9lwkbdfWNbXW0sdMQs4WrUe2pUhCNEmKlggbufd5BqsHauhSf_B9IAc5cIGnSWj4aE32a2l1sAGVOTT7lwcag
Bender Head at Westbad,48.011354,7.82278,http://lh3.ggpht.com/n7m8IUU6Ud7yp5szApJl9IMzmhUE2rB2gJ1Pkie3OIMZ3o0ODFl0PTqAdM8nQFQUFhvilL-6yr5f_rHXF3qsK-95KWBFpIfAOQFhcOcNj_rj_Wx2
Wisteria Wasserburg,48.009054,7.820512,http://lh3.ggpht.com/BDqlOsJ_UV_CwUKpFuBpx8_sRdGKphBHrg82Amln4Qj2NQjjL-7Fm41d7z5NUdszTCCFcmEHBqlFF0vjGTs
Pontonbrücke,48.00966,7.819694,http://lh5.ggpht.com/NiCW12cBPRrx5fE-ImWMNIauNq9R7R9z36S7QA9r8WBTLBySym-U1y4aO0kjNmCTd-sDcNKv7N1ihzn5xift
Hobbithaus,48.011858,7.82092,http://lh5.ggpht.com/oVHEcY-C2wHPKo9c9nIM2D2Wcy-MwexqZRezO3AY1OJdGiBqlWXj_9Lg_FFZd-X2j1ILkEs337WIV44G3VoSVn4ilhQIf2_QpkWFkpqo7pa--Xqj
Wiatrak,48.010781,7.827807,http://lh4.ggpht.com/_8Z4UIzJD3TnUusEzcn22gwjO6CkSiKWa43kv1exLWlk9KZJMoWar8V6GkOgSbDdqSQw_A8As7oEvaGnEAlr
Eselreiterin,48.010827,7.826015,http://lh6.ggpht.com/JgzevP3iVySJVbymKnCAttwZMICt9UMHtQF7j2ECfiw-az6gZnOUOOo4oQK63hGkyPgGU8g_yA1C0iBpIJk
Riesen Eistüte,48.005722,7.82728,http://lh3.ggpht.com/MFPOsvK6QyqT5HU0mdxFC7dXFPZ0onBT7JI7ell9VkagqrNTbELVELLrmJeZlHDPf2pLk9laGj43DYkOxIY
Fiddlesticks Grafitti Wall,48.006441,7.820398,http://lh5.ggpht.com/H45L4uxNs2sajNuw5lY_iCtMJzMNtLvxdo4w8CY6HkJsD6h5LDca1PMiZ5I4A6V0c1hBMwAVPZ9tX-_ksJD5
Skulptur am Rosengarten,48.007611,7.824036,http://lh3.googleusercontent.com/xvxziHPbFz-_R2YRjbR64LWEh2EJoF1dj4WvZFMpY6jVOJ_HwDm0tpKht2DJGOp_uMUbnVDy9EE5RtIC5nw
Weingott,48.011053,7.819498,http://lh4.ggpht.com/Wi1N3rJdp3CGAkIZMrdeJ4uNbcHUTriUygezp58HCiEDBYKTCgBlvgcrN68dLaPL7yOfCSDJ6m5pF4aJN6ZW3lxFNejZbsR2r4eSZLKfeA2x6F1_
Graffiti am Westbad,48.010885,7.823458,http://lh5.ggpht.com/EPXoxD2t2scxeM6jVFNc_HVoJktdnYP6IF9A74K5b_awsc46sfM1YEtNh8_AZO0guGasVV2Z_LAddh0i6OImnsHMnb1F5z5eb4k4TgdNfKYbzW0
Weststadion Freiburg,48.00703,7.825502,http://lh3.googleusercontent.com/BglYWV8Nwmdq8XLlkc2JmSq85Wltw6aCoNu9uU9bOy277byhg0E7SomR3TxIoLS6rxm31po62O_h9255BNq3
Piratenspielplatz,48.008848,7.825406,http://lh3.googleusercontent.com/n5-G_V7iJCpvvcTHPE73TZ_n6nuQWUuHHO9_hpyqkx2Bv6TcO-jAwQylREmCoHIsbxsGn2zhI7T8g-DU2xt7
Forest Temple,47.996972,7.870494,http://lh6.ggpht.com/4_YWh-T3pPYpeWOwia0N03PHfZdjkfBRnncyHnODfR5YPK7WhJ7P4yHjEaVQ53QhcaYLnX6aynmlRQ-7lPa8Bg
Schülerkunst,47.990193,7.873021,http://lh3.ggpht.com/-57XjIMzr30Q4pFjZgCUVgMY7xPh_VQzE0Tr3H4YgqoJ2pxIOFQ1XwIYwAlCXt6zHeSqXQKJYTzU7XM5QjA
Stahl und Stein,47.992141,7.86878,http://lh5.ggpht.com/4X5OSZscV3gCWoVWZYqIcSjhPRzuhEsDXUjv7w39msxp-tLQqNUQ3Ey2Ra1LJT-moCwK46WDnn16q-oJ9oemYg
Festung Freiburger Schlossberg - Der Kommandantengarten,47.996811,7.864973,http://lh5.ggpht.com/F3SoJR7d0neTSJwJ-9f_UMwZB-EcQaE8egRKZB34TGG2zSvuUMHTkJ3B6hpjlV1-uI8-diqEIqFqsI_DyVhq
Abenteuer Spielplatz,47.990445,7.87405,http://lh3.ggpht.com/tas-gzuYczhcAooud8HAeCK30R95LHSmdsPzrU9HfWMHOgGLc2m05YBoAePeM08aoEb0a6HN7KK1mBe83b9N
Energytails Fountain,47.992089,7.872052,http://lh3.ggpht.com/EK6ecN6a1uFFxdMr1V5wgtYt1mqjkhnZS4N2s6pljqiU6BRP5Wnzr2Wjv_H5rPrFd5yVnVN8DjplUTzMIm_9
DFG Pavilion,47.989989,7.873879,http://lh4.ggpht.com/zXITScTJYP-W6cgFLqKOcAnnuqpu1a2-x9lrirp758KGRIyenJtc6ypZrGobjKOTay_rRtR-nfvENw9Gl7K0
Festung Freiburger Schlossberg - Die Peterskirche,47.997431,7.867329,http://lh3.googleusercontent.com/-IfmWvMayiSg7NPq7NOImtr94qX17IwPppa9lzfnPy1NTkY6WHGVztyId54r_W5LDCcu0WvscFzfcA6u94vj
Gedenksteine,47.997563,7.844755,http://lh5.ggpht.com/6rhSn1Qxyd421UAOOjAj4bfgQeTPgf1E6ZhEzjmdCQsTf9A0udeEJ-CRigi3gpPEGuAtPId0a5e11FCzCekpPA
Der Anker,48.000783,7.845103,http://lh5.ggpht.com/amQXPypu8yHZELBr7ZM4xKQccxMbYd4j0slZdTlcasOFHbqBelEvjg9-RGLKi_qpn0Pnp17MEKBsMhyemm4CemhdlDbss-gnLrrAOT9WeUArEwlYnw
Kunstraum Heiliggeiststrasse,48.00447,7.842485,http://lh5.ggpht.com/-IaTbAD4cQLyfxdLZYVqH8VvK0ohk9ozLoNxvTUgef4eukDZbm83TNHenIBhbqIgdWTjUJjw3xe6SmQn-sMygFZdUCifgzKCtDU7m8dmyoFuu14
Stolpersteine,47.998363,7.844539,http://lh3.googleusercontent.com/_GIJP6wKj1aaT91XY7EuePEEhRVkrZQz8jVkx2P-4axpQ9Uy1BfnryXNhnKMmTzN40l7--5htuGOJVBnc-P8
Geoinstitut,48.002301,7.847976,http://lh6.ggpht.com/OA0iDBzDhzDZIj-Z72Xyp3RVxt9bJqq-uwVgxjKwYtiy1zmPDSfrfCPyXi7vIWqqyZ4r8sURZgIXywOFaEP1VWdNr5lT46u5xb221i7PzMaj6n1C
Freiburg Flower Fountain,48.000562,7.846078,http://lh4.ggpht.com/VJH4IuDzMKeDggnBgbtfnqKZx6wNy5wE2X-XpXg62TA-a6ddNX_PW35IAUTSHDeFS8K_8XhYmrBUcfeae5Q
Brunnen Friedrich-Ebert-Platz,48.003278,7.841555,http://lh5.ggpht.com/ssp6Kqfyp3AWJlUg482PavhMd69eOxQkVqvPW8XNlqYvcpu9_lJg8d8zzZ32DpADZATbqaIt-jFN0FbsNC5RQa1J8BWaiqKFhoomvb9KjFVLmPGt
Antike Vase,47.998211,7.843328,http://lh6.ggpht.com/adMmr1uo7Y5X6NufaasWkqgIL6m8wHEDpwg-vwS7YOwSCitySjNYLeSsFaefyNpWpDhoeHhqfhplbzuZ-WS-OQ
Commerzbank Freiburg,47.99858,7.843627,http://lh3.ggpht.com/y4NUF9P7v8D3zCWFCcBV8Ggc8EU-iDiXLoVM4Vta3SaA28txVoYq8-KaphRNF336cf7-rmohdhGPprbcuRy1faFmsBNeR34-PkR9NZsiBECooVoR
Frosch Kinderklinik,48.003409,7.843476,http://lh3.ggpht.com/BgLZUK2AknGE4DmeuKPKn8QT01wUXb-E-GYRdEukmoqpJj2CZB5ea0hzWgEIPsT9vFWknG-v_yCof_Y7gRlI
Shake Plates,48.003598,7.842993,http://lh5.ggpht.com/h8mkE3LUhnMxteAsn_ZVzx4LZ3F4sQfjEbAg3ZBZkccPFq0u0H8YTS4dzlDjs94mCiChXATZxplFYCZbKRlH
Rutschenturm,48.002576,7.844275,http://lh4.ggpht.com/8dgtmt_vmUkNipgDftCFO2l1wVrFFYXvyQmA9Vcm4gmx1jebj_1SduN4Ze2pban6X6uz05CtW3_P34UGUgs
Nie wieder Krieg,48.000756,7.842487,http://lh4.ggpht.com/110sWJb6NzqvuumDfxz6qZ0-z-4qafpCwQP75H2pNg0ZCrZqghcrIpgpVYgc0cEm24Qu-Q6CNQVUw85YrGzTXg
Secret Opal-Cubes,48.001058,7.844837,http://lh5.ggpht.com/XWXFbDeCWGRfZPndkZNYaGdnLVx9bwD-XQU0S2yNJesOjwqXYROek5wvF1NQ6sT2_q9RaOhTJmGBIeyjLuUZawsEAa_Qsmnzp4vA2xTLQIItQmKqFw
Statue Alexander Ecker,48.000941,7.850436,http://lh3.ggpht.com/uBOguKXAnGUE5zdY5_MXESxeBlXtPNdw2ZgCC0qwO6FU5IiRtebVy1syC7JWBm5r7B6Xpyk116X05YUAz_P6tcakUODvhxAHRuDKNVOdqMkzDTyB
Freiburg Hauptbahnhof,47.997595,7.842275,http://lh6.ggpht.com/ujvpjJvf4xcj9VVaE8X96nJRcoRz6PgBR-7C2LhJxpF60VgEIGfRAhNr-KxC4Cfq_XWZwkw3QPp_o-XDJIyH
Alien Ice Cream,47.998164,7.849284,http://lh3.ggpht.com/awATqUK205WojGTgI7s4O0EmnK6BkkDAn9RyMcm8PQ3-V6dwpOJNMUr_e4jm2DYu3OPriymSK4CvKp_XbkeqeQ
Colombipark,47.997615,7.846739,http://lh3.ggpht.com/jCnttITo13UxkoEPTrSLOLwqRnnO6U4Ep_zvXNJ_eOArWvkElXiT4zFY3Fs_j8gfPL33Sp5Kpe4DsierIVmV
Windrad-Steckdose,48.001104,7.842367,http://lh6.ggpht.com/OpOLto-jF219a8jqgBEYuRqHVS-2QKaZf8I68eulIld2c4R2j4a7MfpzS6pA-tdcfdqFQRaSPDYqgqswBvkd
Pharmaforte,48.001577,7.84648,http://lh3.ggpht.com/M6oSO-UJXnYLknTRMv_1qL5bm7LroBsmS42N0Wt5XRdoYxkKAN_C-7DrYnfZSpwKOjEJ8Jp_FydMV2sc6EzPKyh5N6F2390pRnE6Q_hKsxB265agNw
Planetarium Freiburg,47.999188,7.843148,http://lh6.ggpht.com/TG3UYW3vO04tdLBRcnpYZsYTX0pGWxRSTyivbcPoo2MxyexJwabCpUe6ZSTax-LwcSnUOEENQY7DMdH5h7s
Rusty Needle,48.002646,7.848147,http://lh3.googleusercontent.com/uYDk3t_wWQNwB6clzI2qAEk_v2F2lTzjixNkizPAmv3qSIn_oEeWPLFxYe1rIbTAPnGr3Og2EXWySE2ll1Ms
G.v. Hevesy Stolperstein,48.001365,7.847575,http://lh3.ggpht.com/xBMWN-zifVe82gmA9JdIC3Upu74DOCGS-EZmrsKFDSp69XBb2dLWMgO8Gq0OCSnyAmFQf6q8odrSR5YCW8SEEw
Heimat,47.998239,7.848161,http://lh4.ggpht.com/FoZVe2dgA8Vh3WyM0tJ_mMfnbNqbLXO3A58t5horxvuSblgRJQ-h2xuEojqAR4cne-AjHym0JJroj36Zx42n-DPWzjj7cgVfvItk4YAjW2M-QWhd
Solar Energy Educational Working Station,47.999342,7.845794,http://lh5.ggpht.com/8_UBOdI0hWJQdRpZqeaxKtebAPL9-D5PBBYi_QXar1M84ZTj4sEhCM4cC5NCSzuDKW5l2OmyJ0oYdBVFKmip
Urknall,48.001564,7.850817,http://lh4.ggpht.com/F_SVoUXuudnzEaHk0SGqYfDBxV4P3OrRMGIn-TSv4KWG6snmp_EvxVLQYZC-mueVflpGlh28kHNX5coqV7im
Brunnen Merianstrasse,47.99748,7.849569,http://lh3.googleusercontent.com/Fffd6KjbBWx5LVTq31wzaYawKb2_utW6rOBWe0eoO3R5R64Q7IwGutvpUimEv25yGtNLCppR6Cf677hXJgU
Sonnenuhr & Uhr - für Regentage,47.999584,7.845498,http://lh6.ggpht.com/Pefq0z5Ha08vccmxOjirX7MVG-bU1lIqu687KWqpwY3E2zj0cbKZ8otRstL0OkWa4A_uUTqAMnVMqfBj1IW7
Alter Brunnen in Freiburg,47.997836,7.843024,http://lh3.googleusercontent.com/3kax-ERdqVmxZwntRulugQsghb5rwuymp5WYjRMXK6qW78yNK5ctRownLKgq98sl70CxbOlZnZipfdFLcZxaww
Spielplatz Ecke Kreuzstaße-Colmarer Straße,48.000721,7.842913,http://lh3.googleusercontent.com/00c7DnygCxvBZpd3qDP-Y_dNWSti3Mso0IkoxO1OtXPI-eACdc3OtJGEqxEXe1MKxJI8Hwf--1mWl-QlXhk
Mensatotempfahl,48.002449,7.849214,http://lh3.ggpht.com/fImypMhUXn1BRwLVhmlf1oNT4VwthbXpQcfRT37VzvarwPGG3_O-BFLfzGeHInHEz20gl69hCiUmp6Tqh-1sj2hxVo03ktdQYtVi6kZYqRHTiHTD
Stolpersteine Herren Joachim und Fam.Mayer,47.999086,7.845053,http://lh3.googleusercontent.com/29IEClrws4mhztgTg7JW6jFlxXsx0gZpoJWKDSe_lkwt99293thiotmiILk6KDtA3LMOxQZ6ZmiIcp_J5aI
Kinderstatue,48.004321,7.843176,http://lh5.ggpht.com/J3srfR4KCk59FhC7YBUbdTy0-8PJfxBPEH8iQvyJcsMdx-CRuOsxfFnPK18uNDWWurT99SDG1yv29rXbWm9L
Rechtmediziner,48.000749,7.851324,http://lh3.ggpht.com/n8xxa4Y31zUe-0gtbAKXUkLHISDM61ZGtIHNi2da8Evybx5ve8Mnq-32XF0ackx-35Qujfb1FGSefEWtzvc
Grüne Pumpe,48.000513,7.852121,http://lh4.ggpht.com/MvcnJYTuR7VeGuCpq3i1YPOxIqlAyfIHCtLIS70pFHSvww56WMTJwRzBAqBolmIyRnoiooCyFmr_Krzd-ujK
Stolperstein Isidor Loewe,47.998636,7.851528,http://lh3.googleusercontent.com/soMTr5DDqcvZ6wctH8rgFX9wlGHarb6Gv0rKgeZUCS86npCzqZGW9kSU_hINFyfNB2LIIHjNo1tASbLLIEMo
Berlinische Feuer-Versicherungs-Anstalt,47.999043,7.846873,http://lh3.googleusercontent.com/XDT9vOJzRIvBh0zCfDinxm6Q-8VC-Mr1nx7rfCziw5DiMoLIOpk1_ZgVcrzu4mjOjRBMvBU42gxgZi_ZTeqA
Steingarten der Geologie,48.00243,7.847189,http://lh3.ggpht.com/ZQaocKqyEBvBs2YqWY0L8Pd2tfGLIehOlKOoMmNzFQKRZAjG85u24csW_dXjxi7ABTZWiG9XlM7l6N8cMUCpZbU0iKcpYxdFOITn78eH-vluDpSy
Kristallographie,48.002677,7.850305,http://lh3.ggpht.com/e8l4k6b19j6GcYnUxZTtlPVHEA8rK0q4VmrPv6i5TmJANEb0CQCcg1KBvp0dWKJRn2lWeMYXBRXxy_3VcPRznQ
Freiburg Knights Ballpark - Homeplate,48.002337,7.807678,http://lh3.googleusercontent.com/hNcdnjRj8cpHiM96BkI6_m_d1zY9qV6TqAb1VMfdf0MjnmfNk7JyrTW3LOCtIF4aFk6Tr_5-q8TiLJcTtSQ4
Schattenstein,48.003313,7.817049,http://lh6.ggpht.com/nBHQ96ElHfbTwCBeZfwH2-BXQOgtSLztMxzb60NY24BlrKItyYWjgZIj6HuO_4H8kbjRBmPs1Q6QucquN4E
Schachmatt,48.004886,7.809802,http://lh3.googleusercontent.com/Fhyl0nbts31FSdz9giuTy0KTAxMUocw4RGi6W9L5GaOfIKQX4W_L8vLw4HkcmTWqbVPrWpUTv3qk3NAMjaLo
Post Mann,48.000312,7.8131,http://lh3.googleusercontent.com/dMHfvMh1bPkuz7jLSVoNNGflSrWMFkt7lQFDwEhKeVbEAbo2iIDF53AIw0MouyfoYnID7KPmFDJX_J7jULkb1g
Rutschenturm,48.004467,7.818518,http://lh4.ggpht.com/pOXyFKQVHsMklCAqufx5GVf4LBfIEk4ILNMOK_D2wpia5T-aBIZ3viVrTweZzgwdyCCC33iFJOdD3JQHSu4
Hotdog,48.000853,7.813744,http://lh4.ggpht.com/kF_9KJjI7H-5UTPBOjSy3u4WPBJRG2naYrwg9eihxcEJcGXh_qwQvNc1-r9yYwJNpkCFH-F9b4X8fJUCvrd5MzOGgFPXaxMenTPGP95O_jo5_pY
R2D2,47.995715,7.843792,http://lh4.ggpht.com/cQWn_Vg3ByUjqEOe9ob6L1Q_NxPn74T2t5IEs0UTFWZZlvrQkTJMzXXhqP4dlDY8guqSdug90RLJkh3oiDL7ELaEDBdu3C9H7Is0FXDofhUW8BI
Kanaldeckel,47.993961,7.847281,http://lh5.ggpht.com/QxfRC1dzQLJIkjfr3Jg-oFAScq-HjaE9mkYgdjW8Nq26I7AWwhL4JIGP25fWqZuKfn04UKMgI02KPmVMorUf
Rosa Mayer Stolperstein,47.993838,7.84404,http://lh3.googleusercontent.com/J0IvGP78CxsQaDKS-PYAZBDjiYd4JGwfu7o_83CKHp__zmJfk3FMI_AeQHBOJP_cxfRrBgYdz4V4iAsCc8Xh
Freiburg Im Breisgau,47.99579,7.842209,http://lh3.ggpht.com/LTIbCMThWC0IXKCRf5cqThpgt075zyiLIp64ppW4BRPbJeLRi30X7N-FnPcQtGv561Bzkro6eLT9TmWIuzPS1g
KGII Concrete Structure,47.997158,7.844247,http://lh6.ggpht.com/eKs8j-20rNrB80BDPB9cIGDJWrE-FtK8OowOtIqUgkyM6h12EN41acUozUnpy4HcKskenqQm9LvblJWKbSXNqsclshlV5OUnvylLesPRFZ99QD_g8g
Drunk Monk Street Art,47.993371,7.850858,http://lh5.ggpht.com/3DfcvOSa8LMrMfARUCmBz7i3MknANPGRaVfd93ZS9AC7VoD4gvkP9lu0qiCg9uKODH-IthsNChErDHMfAYb4dw
Tulpen,47.995439,7.850358,http://lh5.ggpht.com/MhD3SCZbHggri2QJL51D6rQd2whc37iWJank0KtnC7wD2pt07z8WZHg3gLKoelB7_vzc2ckTjvNPIXyspaY
Keep Reading Mosaik,47.99521,7.846992,http://lh3.googleusercontent.com/Poa398yiUzrI0cIJ7zHE6Ve5lUsks9TS8vW49fRHgL5aBp0AL_WWk_GyhmPgnDJ8Mbkd6soKwqkHBonpZr4a
Nathan Block Stolperstein,47.9942,7.843178,http://lh4.ggpht.com/NAK9DKIUbUwUiVagxDZY20mDJ1kQnbPbCwOufGkONAO6CtLwKWaJKtjuDrU8wm_Fw-9OBIKeTJR0aSIma4_7
Welcome,47.993094,7.848005,http://lh6.ggpht.com/_DBZJyXDQ_jhP2aB8jbvDK3pBGEJSVKG7f5AV4RSvuvCcztznO3JYaOUu6603yRMwABbFJcjaxINjeacKRU
Gewaltopfer Baum,47.9961,7.846522,http://lh3.ggpht.com/A3bcfSZPqhZwz59nQbXWHHanHq4hjV53DGNZ6InZMmT9UpainlgsUvy-ijMUgdgoKBBMoqnJpGX9THumkoY
1898,47.993561,7.851226,http://lh3.ggpht.com/aAlggVK_EWYplMGurUoX3G27d7J6oxJd7QNiMLnFEaR4hjlJWJqy9wDBpqvm-qE8By0mVexhZeDYKSv8zbo
Anker,47.992421,7.851521,http://lh5.ggpht.com/Cmq5c_mZgXMDRY7mUKqubJkbdsHzeje9DhX2rUmKMAX_w2_alg21cLSLGSEkqJuSv12Eui1YCO8UnMxpc_mB
Brunnen In Der Passage,47.995467,7.849663,http://lh6.ggpht.com/vcR1atR4Ogq485mpO6lnn6OSTuaXynyABfCmmdjlqEtyPTldhaowQ0yoeoiReGK6WeTk6WCPaEteg9a6GoOj
Katze,47.991231,7.846571,http://lh4.ggpht.com/w06PU3ZbDL9rUxe-5Pw38EAxB7kgopygZcsK-jxYWSVAza1bwLN4cTUsPM5DV4K8OIh0bqgg9JjM6FjUy9xg
Mensa Rempartstraße Mural,47.992512,7.846348,http://lh6.ggpht.com/XiEjc7xkETDJndTHxG6fCHwZtuWDDRm4giTOZSPMA2OZRpba-7ZmSN9p8iSkC3zE9B7lexpC15ClsOGYqfw
Schneckenreiterbrunnen,47.997237,7.846585,http://lh3.googleusercontent.com/pXgXaxxhbku2Ol4WD31gYHy0L6gxP4iz8F05xlGbgWuz8nd5TpOPUzlOyq1KJNtcS_l3S0Y3dpKiejOhWgNy
